384.6	384.72	 say
384.72	384.84	 if
384.84	384.94	 you
384.94	385.02	 were
385.02	385.18	 a
385.18	385.42	 lawyer,
385.68	385.82	 it
385.82	385.92	 was
385.92	386.14	 all
386.14	386.42	 keyword
386.42	387.26	 based.
387.46	387.62	 But
387.62	387.76	 the
387.76	388.36	 interface,
388.62	388.84	 there
388.84	388.98	 was
388.98	389.14	 no
389.14	389.42	 thought
389.42	389.6	 to
389.6	389.72	 the
389.72	390.02	 interface.
390.12	390.16	 It
390.16	390.26	 was
390.26	390.42	 just
390.42	390.6	 a
390.6	391.0	 listing
391.0	391.46	 of
391.46	391.68	 the
391.68	391.98	 output
391.98	392.14	 that
392.14	392.24	 you
392.24	392.52	 got,
392.6	392.88	 usually
392.88	393.1	 in
393.1	393.6	 chronological
393.6	394.0	 order.
394.48	394.48	 And
394.48	394.78	 so
394.78	395.26	 there
395.26	395.36	 was
395.36	395.52	 just
395.52	395.86	 no
395.86	396.12	 there
396.12	396.42	 there.
396.84	396.94	 The
396.94	397.1	 web
397.1	397.42	 changed
397.42	397.64	 things,
397.72	397.82	 but
397.82	397.96	 even
397.96	398.2	 with
398.2	398.34	 the
398.34	398.52	 web,
398.58	398.66	 the
398.66	398.9	 initial
398.9	399.32	 search
399.32	399.66	 was,
399.74	399.8	 you
399.8	399.86	 know,
399.88	400.0	 the
400.0	400.18	 10
400.18	400.38	 blue
400.38	400.62	 links,
400.66	400.82	 which
400.82	400.92	 has
400.92	401.16	 actually
401.16	401.4	 been
401.4	401.96	 really
401.96	402.26	 hard
402.26	402.68	 to
402.68	403.46	 improve
403.46	403.72	 on.
404.18	404.28	 And
404.28	404.42	 I
404.42	404.56	 would
404.56	404.88	 say
404.88	405.46	 until
405.46	405.9	 now,
405.96	406.16	 which
406.16	406.28	 we
406.28	406.38	 could
406.38	406.5	 get
406.5	406.6	 to
406.6	406.7	 the
406.7	406.84	 new
406.84	407.14	 moment,
407.5	407.54	 you
407.54	407.62	 know,
407.62	407.98	 Google′s
407.98	408.34	 inched
408.34	408.6	 towards
408.6	408.98	 showing
408.98	409.42	 answers
409.42	409.74	 to
409.74	410.16	 questions.
410.26	410.4	 But
410.4	410.62	 I
410.62	410.96	 remember
410.96	411.28	 talking
411.28	411.48	 with
411.48	411.68	 someone
411.68	411.86	 there
411.86	412.12	 saying
412.12	412.3	 that
412.3	412.52	 they
412.52	412.6	 were
412.6	412.98	 conservative
412.98	413.44	 initially
413.44	413.6	 because
413.6	413.68	 they
413.68	413.8	 didn′t
413.8	413.9	 want
413.9	414.0	 to
414.0	414.24	 show
414.24	414.68	 incorrect
414.68	415.22	 information.
415.4	415.4	 And
415.4	415.62	 I
415.62	416.02	 thought
416.02	416.12	 that
416.12	416.34	 was
416.34	416.7	 the
416.7	416.82	 right
416.82	416.94	 way
416.94	417.04	 to
417.04	417.22	 go.
417.54	417.56	 Isn′t
417.56	417.72	 that
417.72	417.86	 one
417.86	417.92	 of
417.92	418.02	 the
418.02	418.16	 big
418.16	418.6	 shifts?
418.64	419.08	 It′s
419.08	419.3	 like
419.3	419.68	 once
419.68	419.84	 upon
419.84	419.96	 a
419.96	420.22	 time,
420.64	420.82	 the
420.82	421.06	 purpose
421.06	421.24	 of
421.24	421.48	 search
421.48	421.72	 was
421.72	421.92	 to
421.92	422.34	 find
422.34	422.78	 a
422.78	423.18	 document
423.18	423.42	 or
423.42	423.78	 find
423.78	423.94	 a
423.94	424.32	 resource.
424.68	424.78	 But
424.78	425.14	 nowadays
425.14	425.44	 you
425.44	425.6	 want
425.6	425.7	 the
425.7	425.88	 answer
425.88	426.04	 to
426.04	426.18	 a
426.18	426.56	 question.
426.9	427.04	 It′s
427.04	427.22	 almost
427.22	427.4	 a
427.4	427.62	 shift
427.62	427.9	 in
427.9	428.74	 intention.
429.28	429.5	 Actually,
429.7	429.88	 I
429.88	430.1	 speak
430.1	430.26	 to
430.26	430.52	 that.
430.8	430.92	 I
430.92	431.08	 think
431.08	431.38	 people
431.38	431.68	 always
431.68	431.92	 wanted
431.92	432.1	 to
432.1	432.3	 ask
432.3	432.86	 questions,
433.08	433.28	 but
433.28	433.42	 it
433.42	433.74	 wasn′t
433.74	434.22	 possible
434.22	434.66	 to
434.66	435.16	 get
435.16	435.28	 an
435.28	435.56	 answer.
435.78	435.92	 So
435.92	436.04	 we
436.04	436.14	 were
436.14	436.3	 just
436.3	436.68	 adapting
436.68	436.94	 to
436.94	437.08	 a
437.08	437.26	 bad
437.26	437.62	 system.
438.02	438.24	 Well,
438.32	438.58	 I
438.58	438.78	 always
438.78	438.94	 like
438.94	439.04	 to
439.04	439.2	 use
439.2	439.32	 the
439.32	439.66	 example
439.66	439.92	 of
439.92	440.12	 this
440.12	440.32	 old
440.32	440.66	 website
440.66	441.0	 called
441.0	441.24	 Ask
441.24	441.6	 Jeeves,
441.9	442.16	 which
442.16	442.64	 was
442.64	442.88	 an
442.88	443.14	 attempt
443.14	443.4	 to
443.4	443.6	 allow
443.6	443.94	 people
443.94	444.1	 to
444.1	444.28	 ask
444.28	444.68	 questions
444.68	444.84	 and
444.84	444.96	 get
444.96	445.36	 answers.
445.62	445.76	 And
445.76	445.86	 it
445.86	446.08	 didn′t
446.08	446.42	 work
446.42	446.78	 because
446.78	447.02	 the
447.02	447.52	 technology
447.52	447.92	 didn′t
447.92	448.18	 work,
448.4	448.5	 but
448.5	448.74	 people
448.74	449.0	 kept
449.0	449.28	 using
449.28	449.44	 it
449.44	449.54	 and
449.54	449.82	 always
449.82	450.06	 said
450.06	450.2	 they
450.2	450.48	 liked
450.48	450.62	 it
450.62	450.9	 because
450.9	451.12	 they
451.12	451.42	 liked
451.42	451.62	 the
451.62	452.14	 idea
452.14	452.56	 of
452.56	452.72	 being
452.72	452.92	 able
452.92	453.06	 to
453.06	453.64	 ask
453.64	453.82	 a
453.82	454.1	 question
454.1	454.34	 and
454.34	454.46	 get
454.46	454.58	 an
454.58	454.9	 answer.
455.24	455.34	 And
455.34	455.48	 I
455.48	455.76	 have
455.76	456.0	 some
456.0	456.22	 old
456.22	456.56	 screenshots
456.56	456.92	 of
456.92	457.04	 it.
457.22	457.36	 It
457.36	457.5	 just
457.5	457.66	 didn′t
457.66	458.04	 work.
458.34	458.5	 It′s
458.5	458.78	 like
458.78	459.36	 someone
459.36	459.72	 saying,
459.96	460.1	 oh,
460.42	460.94	 people
460.94	461.24	 like
461.24	461.42	 the
461.42	461.72	 mouse,
461.84	461.92	 but
461.92	462.12	 now
462.12	462.26	 we
462.26	462.42	 have
462.42	463.12	 touchscreens
463.12	463.64	 and
463.64	463.84	 their
463.84	464.28	 tastes
464.28	464.44	 have
464.44	464.74	 changed.
464.84	464.9	 I′m
464.9	464.98	 like,
465.02	465.18	 no,
465.36	465.64	 no.
465.68	465.82	 It′s
465.82	465.94	 that
465.94	466.04	 we
466.04	466.18	 didn′t
466.18	466.34	 know
466.34	466.5	 how
466.5	466.6	 to
466.6	466.74	 do
466.74	467.32	 touchscreens.
467.48	467.52	 We
467.52	467.64	 didn′t
467.64	467.74	 know
467.74	467.84	 how
467.84	467.94	 to
467.94	468.08	 do
468.08	468.56	 gestures.
468.88	469.46	 Technologically,
469.94	470.1	 in
470.1	470.2	 the
470.2	470.4	 early
470.4	470.74	 days,
470.74	470.88	 it
470.88	471.12	 was
471.12	471.52	 a
471.52	472.5	 bridge
472.5	473.02	 to
473.02	473.38	 that.
473.88	474.0	 So
474.0	474.44	 often
474.44	474.94	 the
474.94	475.32	 interface
475.32	475.48	 we
475.48	475.62	 see
475.62	475.84	 now
475.84	476.02	 is
476.02	476.14	 the
476.14	476.48	 interface
476.48	476.76	 people
476.76	477.08	 always
477.08	477.52	 wanted,
477.68	477.82	 but
477.82	478.0	 we
478.0	478.16	 didn′t
478.16	478.34	 have
478.34	478.48	 the
478.48	478.84	 technology
478.84	479.06	 to
479.06	479.4	 support
479.4	479.62	 it.
479.82	479.92	 And
479.92	480.04	 I′d
480.04	480.22	 say
480.22	480.48	 that′s
480.48	480.68	 true
480.68	480.88	 for
480.88	481.24	 question
481.24	481.6	 answering.
481.96	482.08	 Now,
482.12	482.24	 there′s
482.24	482.36	 an
482.36	482.72	 exception
482.72	483.16	 for
483.16	483.74	 scholars
483.74	484.32	 and
484.32	484.62	 people
484.62	484.86	 doing
484.86	485.44	 research
485.44	485.82	 who
485.82	486.12	 want
486.12	486.26	 to
486.26	486.42	 see
486.42	486.58	 the
486.58	487.0	 documents
487.0	487.24	 and
487.24	487.54	 primary
487.54	487.98	 resources,
488.1	488.2	 but
488.2	488.42	 that′s
488.42	488.76	 always
488.76	488.98	 been
488.98	489.12	 a
489.12	489.58	 minority.
490.14	490.14	 Yeah.
490.48	490.72	 So
490.72	491.3	 that
491.3	491.48	 brings
491.48	491.64	 us
491.64	491.76	 to
491.76	491.9	 the
491.9	492.08	 current
492.08	492.42	 moment
492.42	492.86	 where
492.86	493.48	 the
493.48	493.94	 machine
493.94	494.48	 behind
494.48	494.76	 your
494.76	495.18	 screen
495.18	495.6	 that′s
495.6	495.72	 going
495.72	495.8	 to
495.8	495.96	 try
495.96	496.04	 and
496.04	496.24	 answer
496.24	496.4	 your
496.4	496.82	 questions
496.88	497.36	 is
497.36	497.78	 suddenly,
497.86	497.96	 and
497.96	498.06	 I
498.06	498.24	 really
498.24	498.44	 mean
498.44	498.82	 suddenly,
499.12	499.42	 able
499.42	499.62	 to
499.62	499.88	 answer
499.88	500.22	 it
500.22	500.94	 almost
500.94	501.16	 like
501.16	501.26	 a
501.26	501.48	 human
501.48	501.66	 it
501.66	501.86	 feels
501.86	502.06	 like
502.06	502.18	 at
502.18	502.48	 times.
503.1	503.2	 I
503.2	503.44	 agree.
503.7	503.84	 I
503.84	504.0	 think
504.0	504.14	 it′s
504.14	504.24	 a
504.24	504.38	 sea
504.38	504.66	 change.
504.8	504.96	 So
504.96	505.28	 I
505.28	505.42	 gave
505.42	505.54	 a
505.54	505.76	 keynote
505.76	506.26	 talk
506.26	506.62	 in
506.62	507.16	 October
507.16	507.8	 to
507.8	508.02	 the
508.02	508.36	 Information
508.36	509.22	 Visualization
509.22	509.8	 Society,
509.94	510.02	 the
510.02	510.5	 IEEE
510.5	510.9	 Society.
511.26	511.62	 And
511.62	511.94	 in
511.94	512.12	 that
512.12	512.36	 talk,
512.42	512.6	 part
512.6	512.7	 of
512.7	512.86	 what
512.86	513.04	 I
513.04	513.32	 did
513.32	513.58	 was
513.58	513.86	 talked
513.86	514.28	 about,
514.6	514.7	 you
514.7	514.76	 know,
514.76	514.92	 this
514.92	515.06	 is
515.06	515.42	 coming.
515.86	516.18	 We
516.18	516.48	 are
516.48	516.66	 going
516.66	516.8	 to
516.8	517.22	 see,
517.76	517.9	 instead
517.9	518.04	 of
518.04	518.54	 people
518.54	519.06	 developing
519.06	519.7	 visualizations
519.7	520.12	 manually,
520.36	520.62	 it′s
520.62	521.06	 probably
521.06	521.22	 going
521.22	521.28	 to
521.28	521.42	 be
521.42	521.7	 done
521.7	522.0	 with
522.0	522.48	 text
522.48	523.06	 interface.
523.32	523.42	 And
523.42	523.76	 that′s
523.76	523.86	 a
523.86	523.98	 pretty
523.98	524.32	 radical
524.32	524.54	 thing
524.54	524.72	 to
524.72	524.98	 say.
525.38	525.4	 And
525.4	525.5	 it
525.5	525.64	 was
525.64	525.76	 a
525.76	525.9	 month
525.9	526.16	 later
526.16	526.44	 that
526.44	527.0	 ChatGPT
527.0	527.34	 came
527.34	527.68	 out.
528.02	528.18	 And
528.18	528.88	 again,
528.96	529.16	 I
529.16	529.46	 told
529.46	529.68	 the
529.68	529.94	 audience
529.94	530.14	 at
530.14	530.3	 that
530.3	530.64	 time
530.64	530.88	 that
530.88	531.04	 I′ve
531.04	531.12	 been
531.12	531.24	 in
531.24	531.54	 the
531.54	532.22	 NLP
532.22	532.6	 field
532.6	532.78	 for
532.78	532.96	 more
532.96	533.08	 than
533.08	533.46	 25
533.46	533.76	 years,
533.8	533.94	 maybe
533.94	534.22	 30
534.22	534.62	 years,
534.9	535.06	 and
535.06	535.28	 I′ve
535.28	535.74	 never
535.74	536.62	 said
536.62	537.1	 this
537.1	537.24	 is
537.24	537.4	 a
537.4	537.64	 major
537.64	538.14	 change.
538.28	538.4	 And
538.4	538.52	 I
538.52	539.28	 say
539.28	539.44	 it
539.44	539.7	 now,
539.76	539.84	 I
539.84	539.96	 was
539.96	540.22	 saying
540.22	540.34	 it
540.34	540.5	 right
540.5	540.8	 before
540.8	541.54	 ChatGPT,
541.84	542.06	 and
542.06	542.36	 it
542.36	542.8	 is
542.8	543.84	 transformational
543.84	544.1	 in
544.1	544.46	 terms
544.46	544.82	 of
544.82	545.1	 what
545.1	545.32	 we
545.32	545.48	 can
545.48	545.8	 do
545.8	546.42	 with
546.42	546.9	 processing
546.9	547.44	 language
547.44	547.64	 and
547.64	547.98	 producing
547.98	548.4	 language.
548.66	548.82	 It′s
548.82	548.98	 not
548.98	549.56	 transformational
549.56	549.8	 in
549.8	550.3	 everything,
550.48	550.68	 as
550.68	551.08	 some
551.08	551.22	 of
551.22	551.36	 the
551.36	551.56	 hype
551.56	552.04	 says.
552.28	552.48	 Just
552.48	552.74	 like
552.74	553.08	 we
553.08	553.32	 had
553.32	553.5	 a
553.5	553.8	 mouse,
554.0	554.1	 and
554.1	554.22	 then
554.22	554.38	 we
554.38	554.68	 had
554.68	554.82	 a
554.82	555.18	 touchscreen.
555.84	555.98	 We
555.98	556.6	 had
556.6	557.38	 keyword
557.38	557.76	 query
557.76	557.96	 or
557.96	558.38	 statistical
558.38	558.92	 ranking,
559.44	559.6	 or
559.6	559.8	 we
559.8	560.06	 had
560.06	560.22	 these
560.22	560.44	 very
560.44	561.04	 complex
561.04	561.84	 pipelines
561.84	562.18	 for
562.18	562.58	 making
562.58	562.92	 natural
562.92	563.16	 language
563.16	563.52	 processing
563.52	564.04	 systems.
564.36	564.44	 And
564.44	564.64	 now
564.64	564.88	 it′s
564.88	565.24	 kind
565.24	565.36	 of
565.36	565.94	 one
565.94	566.74	 relatively
566.74	567.68	 simple
567.68	568.32	 architecture
568.32	568.96	 that
568.96	569.24	 does
569.24	569.86	 everything
569.86	570.32	 as
570.32	570.6	 opposed
570.6	570.82	 to
570.82	571.4	 specific
571.4	571.94	 algorithms.
572.36	572.5	 And
572.5	572.96	 it′s
572.96	573.2	 kind
573.2	573.28	 of
573.28	573.44	 head
573.44	573.74	 spinning,
573.88	574.08	 really.
574.62	574.62	 Well,
574.74	575.16	 simple
575.16	576.18	 schematically,
576.64	576.94	 but
576.94	577.82	 very
577.82	578.3	 complicated
578.3	578.58	 in
578.58	578.78	 terms
578.78	579.08	 of
579.08	579.22	 what
579.22	579.58	 structure
579.58	579.78	 might
579.78	579.92	 be
579.92	580.12	 hidden
580.12	580.34	 in
580.34	580.52	 all
580.52	580.74	 those
580.74	581.14	 billions
581.14	581.36	 of
581.36	581.64	 neurons.
582.14	582.62	 Yeah,
582.74	582.94	 it′s
582.94	583.2	 simple
583.2	583.34	 in
583.34	583.54	 terms
583.54	583.66	 of
583.66	583.76	 what
583.76	583.88	 the
583.88	584.12	 people
584.12	584.34	 have
584.34	584.44	 to
584.44	584.6	 do
584.6	584.74	 and
584.74	585.18	 complex
585.18	585.36	 in
585.36	585.54	 terms
585.54	585.66	 of
585.66	585.78	 what
585.78	585.9	 the
585.9	586.24	 program
586.24	586.44	 is
586.44	586.7	 doing.
586.96	587.08	 I
587.08	587.36	 actually
587.36	587.6	 have
587.6	587.72	 an
587.72	588.1	 example
588.1	588.34	 that
588.34	588.5	 I
588.5	588.8	 was
588.8	588.98	 just
588.98	589.22	 trying
589.22	589.48	 last
589.48	589.78	 night,
589.94	590.18	 because
590.18	590.88	 in
590.88	591.04	 the
591.04	591.28	 same
591.28	591.58	 talk,
591.64	591.74	 I
591.74	591.94	 gave
591.94	592.04	 an
592.04	592.4	 example
592.4	592.76	 of
592.76	593.46	 comparatives
593.46	593.96	 being
593.96	594.22	 very
594.22	594.62	 difficult
594.62	594.86	 to
594.86	595.24	 process
595.24	595.74	 automatically.
595.94	595.96	 What′s
595.96	596.04	 a
596.04	596.4	 comparative?
596.84	597.04	 So
597.04	597.22	 if
597.22	597.38	 you
597.38	597.8	 have,
598.14	598.42	 say,
598.48	598.58	 a
598.58	598.86	 review
598.86	599.04	 of
599.04	599.18	 a
599.18	599.5	 camera
599.5	599.9	 and
599.9	600.42	 someone
600.42	600.74	 in
600.74	600.96	 their
600.96	601.4	 regular
601.4	601.86	 casual
601.86	602.26	 language
602.26	602.44	 is
602.44	602.68	 saying,
603.02	603.18	 oh,
603.26	603.42	 the
603.42	604.14	 DLSR
604.14	604.64	 has
604.64	605.14	 a
605.14	605.52	 wider
605.52	606.14	 angle,
606.42	606.66	 but
606.66	607.4	 the
607.4	608.06	 pixels
608.06	608.44	 are
608.44	608.7	 not
608.7	609.02	 as
609.02	609.56	 crisply
609.56	610.26	 retained.
610.42	610.92	 What
610.92	611.04	 are
611.04	611.18	 they
611.18	611.4	 saying
611.4	611.56	 is
611.56	611.84	 better
611.84	612.24	 than
612.24	612.56	 what?
612.74	613.14	 There′s
613.14	613.26	 a
613.26	613.48	 lot
613.48	614.06	 implied
614.06	614.44	 there,
614.6	614.9	 and
614.9	615.44	 there′s
615.44	615.54	 an
615.54	615.86	 implicit
615.86	616.5	 comparison
616.5	617.38	 between
617.38	617.96	 kind
617.96	618.0	 of
618.0	618.16	 the
618.16	618.6	 overall
618.6	619.04	 merits
619.04	619.24	 of
619.24	619.44	 some
619.44	619.86	 camera
619.86	620.36	 and
620.36	620.48	 then
620.48	620.66	 these
620.66	621.18	 specific
621.18	621.84	 components,
622.36	622.48	 the
622.48	622.88	 pixels
622.88	623.08	 and
623.08	623.24	 so
623.24	623.4	 on.
623.62	623.78	 And
623.78	623.88	 I
623.88	624.08	 used
624.08	624.22	 that
624.22	624.36	 as
624.36	624.5	 an
624.5	624.84	 example
624.84	625.04	 of
625.04	625.28	 something
625.28	625.42	 that
625.42	625.54	 would
625.54	625.66	 be
625.66	625.92	 very
625.92	626.26	 hard
626.26	626.78	 to
626.78	627.44	 write
627.44	627.58	 an
627.58	627.9	 algorithm
627.9	628.14	 to
628.14	628.56	 process
628.56	629.14	 automatically.
629.68	629.88	 And
629.88	630.1	 one
630.1	630.16	 of
630.16	630.24	 the
630.24	630.52	 reviewers
630.52	630.8	 of
630.8	630.92	 the
630.92	631.24	 paper
631.24	631.58	 that
631.58	631.66	 I
631.66	631.78	 wrote
631.78	632.06	 said,
632.38	632.5	 yeah,
632.54	632.66	 that
632.66	632.78	 was
632.78	633.0	 true,
633.08	633.16	 but
633.16	633.26	 I
633.26	633.4	 just
633.4	633.6	 put
633.6	633.74	 this
633.74	633.94	 in
633.94	634.58	 ChatGPT
634.58	634.74	 and
634.74	634.88	 it
634.88	635.06	 worked
635.06	635.32	 really
635.32	635.64	 well.
635.88	636.4	 So
636.4	636.86	 last
636.86	637.18	 night,
637.26	637.42	 I
637.42	637.74	 put
637.74	638.02	 all
638.02	638.22	 these
638.22	638.54	 super
638.54	639.2	 complex
639.2	639.82	 descriptions
639.82	640.24	 of
640.24	640.76	 reviews
640.76	641.14	 of
641.14	641.62	 cameras
641.62	642.1	 in
642.1	642.64	 ChatGPT,
642.74	642.86	 and
642.86	642.94	 it
642.94	643.08	 did
643.08	643.22	 an
643.22	643.74	 amazing
643.74	644.3	 job
644.3	644.56	 of
644.56	644.84	 saying
644.84	645.02	 what
645.02	645.18	 was
645.18	645.36	 being
645.36	645.62	 compared
645.62	645.78	 to
645.78	645.94	 what.
646.1	646.24	 But
646.24	646.48	 I
646.48	646.78	 still
646.78	647.08	 say
647.08	647.3	 that
647.3	647.38	 it
647.38	647.44	 would
647.44	647.52	 be
647.52	647.78	 very
647.78	648.04	 hard
648.04	648.2	 to
648.2	648.42	 write
648.42	648.62	 an
648.62	649.04	 algorithm
649.04	649.6	 to
649.6	649.96	 process
649.96	650.24	 the
650.24	650.52	 language
650.52	650.8	 to
650.8	650.96	 do
650.96	651.18	 that.
651.84	652.18	 It′s
652.18	652.28	 a
652.28	652.58	 general
652.58	653.08	 purpose
653.08	653.5	 tool
653.5	653.84	 that
653.84	654.12	 does
654.12	654.36	 that
654.36	654.54	 as
654.54	654.7	 a
654.7	654.9	 side
654.9	655.26	 effect
655.26	655.52	 of
655.52	655.82	 what
655.82	656.06	 else
656.06	656.18	 it
656.18	656.46	 does.
656.86	657.02	 Yeah,
657.14	657.4	 it′s
657.4	657.58	 sort
657.58	657.68	 of
657.68	657.9	 an
657.9	658.16	 all
658.16	658.46	-purpose
658.46	658.86	 reasoning
658.86	659.26	 machine.
659.56	659.82	 It′s
659.82	660.26	 something.
660.54	660.86	 I
660.86	661.0	 don′t
661.0	661.14	 know
661.14	661.32	 what
661.32	661.44	 it
661.44	661.74	 is.
662.88	663.52	 So
663.52	663.96	 I
663.96	664.34	 watched
664.34	664.66	 your
664.66	665.1	 keynote
665.1	665.9	 and
665.9	666.18	 found
666.18	666.32	 it
666.32	666.56	 really,
666.72	666.84	 really
666.84	667.34	 remarkable.
667.82	668.04	 And
668.04	668.5	 something
668.5	668.7	 that
668.7	669.0	 was
669.0	669.76	 gestating
669.76	669.92	 in
669.92	670.06	 my
670.06	670.3	 mind
670.3	670.46	 as
670.46	670.66	 I
670.66	671.28	 watched
671.28	671.68	 you
671.68	672.16	 walk
672.16	672.38	 through
672.38	672.62	 all
672.62	672.78	 the
672.78	673.06	 latest
673.06	673.56	 research
673.56	673.78	 that
673.78	673.9	 you
673.9	674.1	 could
674.1	674.44	 dig
674.44	674.7	 up
674.7	674.96	 on
674.96	675.32	 the
675.32	676.3	 human
676.3	676.86	-computer
676.86	677.68	 interface
677.68	678.04	 and
678.04	678.38	 also
678.38	679.04	 language
679.04	679.3	 and
679.3	679.42	 the
679.42	679.62	 visual
679.62	680.08	 component
680.08	680.46	 of
680.46	680.66	 people
680.66	680.86	 trying
680.86	681.02	 to
681.02	681.64	 understand
681.64	682.34	 complex
682.34	682.68	 topics
682.68	683.44	 was
683.44	683.76	 that
683.76	684.2	 we′re
684.2	684.54	 probably
684.54	684.98	 soon
684.98	685.18	 heading
685.18	685.4	 into
685.4	685.56	 a
685.56	685.76	 world
685.76	686.14	 where
686.14	686.7	 you
686.7	687.1	 essentially
687.1	687.4	 go
687.4	687.54	 to
687.54	687.74	 a
687.74	688.3	 whiteboard
688.3	689.0	 with
689.0	689.38	 a
689.38	689.6	 model
689.6	689.86	 like
689.86	690.52	 ChatGPT.
690.96	691.14	 So
691.14	691.88	 at
691.88	692.3	 work,
692.3	692.82	 when
692.82	693.0	 I
693.0	693.16	 need
693.16	693.3	 to
693.3	693.64	 understand
693.64	694.0	 something
694.0	694.42	 really
694.42	694.92	 complicated
694.92	695.62	 or
695.62	695.96	 communicate
695.96	696.4	 something
696.4	696.68	 really
696.68	697.2	 complicated
697.2	697.8	 or
697.8	698.58	 collaborate
698.58	698.84	 with
698.84	699.12	 someone
699.12	699.42	 on
699.42	699.5	 a
699.5	699.66	 really
699.66	700.16	 complicated
700.16	700.48	 problem,
700.62	700.92	 we
700.92	701.06	 go
701.06	701.18	 to
701.18	701.3	 the
701.3	701.72	 whiteboard.
701.84	702.4	 It′s
702.4	702.54	 sort
702.54	702.68	 of
702.68	703.12	 the
703.12	703.36	 best
703.36	703.7	 environment
703.7	703.9	 to
703.9	704.0	 do
704.0	704.24	 this.
704.46	704.58	 What
704.58	704.74	 that
704.74	704.92	 means
704.92	705.08	 is
705.08	705.2	 you
705.2	705.4	 have
705.4	705.56	 all
705.56	705.68	 the
705.68	706.14	 affordances
706.14	706.38	 of
706.38	706.82	 language,
707.2	707.42	 just
707.42	707.74	 speaking
707.74	708.1	 one
708.1	708.2	-on
708.2	708.42	-one,
708.52	708.96	 and
708.96	709.02	 you
709.02	709.2	 also
709.2	709.36	 have
709.36	709.54	 this
709.54	709.92	 whiteboard
709.92	710.14	 next
710.14	710.3	 to
710.3	710.4	 you
710.4	710.54	 that
710.54	710.7	 you
710.7	711.02	 can
711.18	711.66	 diagram
711.66	712.02	 things,
712.14	712.36	 correct
712.36	712.92	 things,
713.32	713.52	 point
713.52	713.82	 things
713.82	714.02	 out
714.02	714.38	 visually.
715.12	715.22	 And
715.22	715.36	 so
715.36	715.5	 it′s
715.5	715.64	 sort
715.64	715.7	 of
715.7	716.12	 maximum
716.12	716.56	 bandwidth,
716.84	717.02	 and
717.02	717.14	 it
717.14	717.34	 feels
717.34	717.6	 like
717.6	717.74	 the
717.74	717.92	 most
717.92	718.34	 comfortable
718.34	718.94	 way
718.94	719.98	 to
719.98	720.5	 navigate
720.5	720.78	 really
720.78	721.12	 complicated
721.12	721.56	 things.
721.92	722.1	 I
722.1	722.34	 think
722.34	722.7	 that
722.7	723.66	 we′ve
723.66	724.12	 clearly
724.12	724.62	 gone
724.62	724.82	 way
724.82	724.98	 down
724.98	725.1	 the
725.1	725.26	 road
725.26	725.44	 of
725.44	725.68	 the
725.68	725.92	 chat
725.92	726.22	 side
726.22	726.36	 of
726.36	726.62	 this,
726.9	727.06	 the
727.06	727.36	 language
727.36	727.64	 side
727.64	727.78	 of
727.78	728.04	 this.
728.5	728.74	 You
728.74	728.92	 can
728.92	729.4	 interact
729.4	729.58	 with
729.58	730.2	 ChatGPT
730.2	730.42	 and
730.42	730.6	 talk
730.6	730.82	 about
730.82	731.26	 really
731.26	731.6	 complicated
731.6	732.08	 things,
732.26	732.58	 maybe
732.58	732.8	 even
732.8	733.04	 solve
733.04	733.34	 problems
733.34	733.68	 together.
734.1	734.24	 But
734.24	734.36	 there
734.36	734.56	 isn′t
734.56	734.7	 yet
734.7	734.9	 that
734.9	735.28	 whiteboard,
735.32	735.44	 but
735.44	735.54	 I
735.54	735.68	 think
735.68	741.0	 it′s
741.0	741.26	 safe
741.26	741.6	 to
741.6	741.76	 say
741.76	741.98	 that
741.98	742.18	 we′re
742.18	742.36	 headed
742.36	742.8	 towards
742.8	743.14	 AI
743.14	743.7	 whiteboards.
744.26	744.54	 And
744.54	745.24	 you
745.24	745.5	 have
745.5	745.84	 been
745.84	746.46	 grappling
746.46	747.18	 with
747.18	747.98	 the
747.98	748.68	 nuts
748.68	748.86	 and
748.86	749.14	 bolts
749.14	749.46	 of
749.46	749.92	 how
749.92	750.24	 you
750.24	751.0	 communicate
751.0	751.56	 both
751.56	751.94	 visually
751.94	752.6	 and
752.6	752.78	 with
752.78	753.24	 language,
753.64	753.84	 and
753.84	754.0	 how
754.0	754.14	 the
754.14	754.32	 two
754.32	754.58	 play
754.58	754.76	 off
754.76	754.94	 each
754.94	755.24	 other,
755.6	756.24	 sometimes
756.24	757.56	 synergistically.
757.94	758.08	 I′d
758.08	758.16	 love
758.16	758.28	 to
758.28	758.4	 pick
758.4	758.52	 your
758.52	758.7	 brain
758.7	758.9	 just
758.9	759.18	 on
759.18	759.68	 what
759.68	759.82	 it′s
759.82	759.92	 going
759.92	760.02	 to
760.02	760.34	 mean
760.34	760.76	 heading
760.76	760.96	 into
760.96	761.1	 a
761.1	761.3	 world
761.3	761.5	 of
761.5	761.8	 AI
761.8	762.28	 whiteboards.
762.82	762.98	 And
762.98	763.2	 of
763.2	763.34	 course,
763.36	763.44	 it
763.44	763.54	 goes
763.54	763.78	 way
763.78	764.04	 beyond
764.04	764.6	 whiteboards.
764.66	764.72	 It
764.72	764.82	 can
764.82	765.0	 show
765.0	765.28	 you
765.28	765.96	 arbitrary
765.96	766.6	 images,
766.8	767.14	 videos
767.14	767.34	 it
767.34	767.78	 generates,
768.32	768.56	 things
768.56	768.72	 it
768.72	769.0	 finds
769.0	769.18	 from
769.18	769.28	 the
